video_id,video_duration_seconds
4zKqiHoDPOY,317.0
CK8yXCmmJHM,192.0
MzmB2gtqypo,50.0
xa9TtiwUdL0,207.0
N3qy161uYrc,353.0
eWFFjjYt7NI,1137.0
HBTaKskrt9w,135.0
crmJW-FRgYc,1055.0
F_fRMHCIFug,395.0
LDwyvkSIkek,251.0
eDL9B_HWIGs,818.0
DWqnh6Y5RWw,137.0
tzAkx4qSsFo,31.0
DduStP4lnuQ,1205.0
OYXs1nDdmos,3179.0
AB4fpYBL5t0,178.0
uv-8EQ7clZ0,156.0
MXMq3nP4F5M,746.0
3PEcUT9d9Tw,148.0
eiLv_T62iMc,65.0
xvrUWhAD5QM,292.0
9cMo6NKRgV8,175.0
r7nGjaxwfUE,1214.0
LyS272urOH4,240.0
WbVNg9Yj_HQ,1498.0
DGgG2EJ3Pe4,906.0
g8QEFyvsN7U,36.0
04YLmXOWKcY,32.0
1EkV7WPfux8,36.0
3odSgFfVMVA,541.0
FYzJ_dNqQhY,712.0
tOrNGfT4UNU,134.0
qeJOdh0l31Q,2231.0
5nOZiXLdINw,639.0
vZCM7aqsOpw,1120.0
6U9Mo6maXtE,341.0
4nfljybBn0E,603.0
DaFVKQKJSZI,89.0
4F5QOKRg6l4,329.0
3yNHp5OHvOE,91.0
DCRELDY4Pdg,1239.0
_DD-oJJPIjo,252.0
b1aZiHdZOPk,1195.0
bGM490nJoDE,103.0
FOayEzY3C3o,2245.0
gczxO19Td8E,353.0
TCUmOaLQ3gg,361.0
shdCOkCdr8c,45.0
h3dImehRxwA,285.0
5VaX6nPTxjw,276.0
RbHWDIZBU38,712.0
y84Uw0FSEk0,519.0
eUFHaTVCSWE,2926.0
PMVvddmjmq8,780.0
a8OpH97tXfY,3596.0
eYSibruitpY,522.0
2247C9nR9Ew,359.0
gUB3agPspkw,465.0
28sB8qm1I5w,752.0
LjKdo1iiDxE,617.0
Hv3VhM-CUvw,334.0
YjN6qgvk5KM,629.0
4yU5K0dGnGY,405.0
Ev4GOeRcUVU,1332.0
E-auNVA7eaQ,414.0
cu4sglCY6ZQ,546.0
IhzNDUxdZVY,398.0
UVPZpOzyOYk,710.0
HaDVBXsGHBk,279.0
11QezB4duwA,164.0
1EWNDsynRRE,41.0
mLIsGb6p3ok,507.0
2wZM8UB-vQs,241.0
kvjUpbql85c,863.0
f96W2Yv6ctw,2705.0
dQA0dS9jzxI,242.0
ZPT6d3rTVwQ,192.0
o_97TWc2DZ4,12116.0
iFm9kCkr2N4,2576.0
VuO3BQOZFbA,1596.0
8JaLTON9k2U,176.0
YZYGL8fOsZU,2717.0
wiagdb8x91k,47.0
F8e5d-cCr8E,554.0
QzRIo-NxHmw,1304.0
woKUuVwnQfE,1649.0
HxLCU_HY_i4,97.0
4MLsWgl1Nio,873.0
fFa8qRvBPro,204.0
A7VwpYlZFr4,1054.0
qJ-OBntrIqc,2353.0
SPs2wksVylE,701.0
zJWSlgWCyfQ,172.0
jRjRip7JyjM,335.0
Z4DIaBCIOSY,35.0
_LwvxQxkFAQ,281.0
PmtsyZ4Q9uU,221.0
qnVHoGSMjqI,659.0
WWQeLFElV30,35.0
k5Yx3xJ7Myo,1137.0
V8SC6h4Vv0U,492.0
P9tKTxbgdkk,213.0
h8DLofLM7No,211.0
3-3LelMTBKs,793.0
s243GToTvfk,207.0
Lu2P1E3KTxI,211.0
E1IqJGDfJ-U,424.0
YzxS6s0luPs,137.0
m0DBzyF1uHk,911.0
EFNHn5vAQi8,108.0
XqKmgUWDGfI,801.0
Fia9IV4dvp8,366.0
3hVDqA3VupA,1234.0
3XfFPIc66xM,634.0
hl3oi91jbM0,1974.0
TJ2ifmkGGus,481.0
6310Pxlbrk8,2944.0
AxR7bq2YlLc,97.0
FvvhfwbmK9A,1175.0
_2euV86BpQQ,468.0
LrZ4DAMCqj0,220.0
zA-JA6MODvQ,2006.0
K_UWnuAd24c,993.0
gPMbafkErNs,1116.0
eXF94BpTtzk,1359.0
c2hlIXeeL4M,2273.0
tzYcqLUS-Pw,35.0
2L0gGVwmJOQ,847.0
nWRCKVKeI3w,761.0
E6XVHESkw4I,556.0
P9K47afMaB0,1291.0
MCFEKjCWivU,61.0
66NwfsLbgLI,2389.0
oWDQDZFuvV0,40.0
08FREs8FL5o,1790.0
POl21NLDAsk,718.0
UEToxNlV8h4,890.0
YyBAfct8Bjs,638.0
5oqqQVi1kpw,630.0
T9rnOrZVwnw,2178.0
KYQVAUm4k4k,186.0
LF4APqPwQIA,357.0
14RoxBQYU0Q,34.0
mHFzrelCDug,2522.0
W6Q3KBM_Zsc,1464.0
cwZGAYonXvE,766.0
oEDCqWiN_fI,33.0
l_ILo8psF4E,1173.0
VzlcEcmA-aA,707.0
264eaRh1_Is,536.0
IuJrtscbQew,1302.0
M-ZUQjB0yAo,204.0
bVvHIK4AKqc,853.0
E4ScHRlteU4,1099.0
GhadPCUda48,778.0
pmhhvVtfapo,201.0
cyDgYfeMbJY,24918.0
3To0gs8WLi4,1236.0
gdDtxcfLTOg,3091.0
R1nIBmOx_Fw,890.0
wP26BJpYLKk,1925.0
6_o4_-1xJMQ,758.0
0zCVHDEqUo0,1167.0
p9ysp5IDElw,131.0
1XRTtyATgb4,36.0
YKmTjVYMHTk,139.0
rPHc77PrIjE,1299.0
_M9hljH2FiQ,1236.0
XuHr4mMOk2Y,31.0
awE49T3q_kk,1445.0
bSYB8OpjwI8,1059.0
k9EmMQHQVvU,121.0
Tr4lGCahT-c,142.0
wsSH_fk5zcM,268.0
r0weUF9Ot8M,36.0
otP22OtgiRw,1464.0
Xdt3k6UGBe0,237.0
BLBYPqlse2Q,262.0
4EPNjnK-__A,210.0
s6cAavdyjYI,959.0
4SCSs0iTOa8,723.0
E0zmZVETGJI,3302.0
SvOkdlK5VCg,2328.0
otxKrXybGDE,632.0
JuyEeraNSD8,1189.0
PE6CfEyLDh4,1186.0
WjQzNp146Rg,670.0
DASTE6B83NY,692.0
XjIfI1WMgTs,640.0
lDnE0Sjrqvk,1217.0
i-iQX5qt3Jg,624.0
7PaSNcAYhvM,632.0
c4DkezeJwHg,625.0
shN7lHpuFd4,1190.0
LakwWzGkRZ0,1643.0
n8yEH7CqhV4,990.0
blYWA4RwhiM,2357.0
y3p1Qi7PCAw,1382.0
th6s732ThOA,1132.0
6zM8MHNsQuU,1264.0
-5ZVgd8-wNk,1459.0
Ca-pyo3tjQY,243.0
Yt4tgBwzC6M,270.0
E33fWi9PCL4,514.0
ymYdlFda9bE,1206.0
7-o6pCwkVuY,286.0
byI-aryLe2A,70.0
dAZBszkTKHI,745.0
FjXbsZAnzII,1215.0
3e7kKl9VjP0,36.0
Ldyy3qR_gPA,81.0
teYA5FE1pDw,46.0
gqHppxQwIEU,184.0
JYntiMrUh3c,1235.0
xiAr0TN3Me8,1047.0
H2C6fN-eZAo,411.0
g1u63dARJfg,45.0
od0GNkbmSZM,44.0
53ToWnKg7s4,57.0
UVyEf_1b9kE,653.0
YiwVSBFaJyk,33.0
LUshP7YDUVQ,1246.0
OeXbN14SnRo,633.0
1NRBDbiFpek,36.0
Y_RnsLTwaC4,2234.0
5jNKKMQwBZQ,186.0
RUUcFBR4Lco,357.0
HKonzcFg6M4,620.0
K36bl8OF6ig,781.0
gDd5GhKeb9w,212.0
W_k_sqd6DwI,1125.0
izG8LQ0X6xM,649.0
9esI5PpvY2Q,304.0
68JZWFoze_8,60.0
NbG3UITd_j0,618.0
tifLSZimHLs,473.0
Z1HAnK6J5kU,837.0
U8yLpMB7UFc,802.0
51Q7-rmxwMo,1666.0
aJ_pGVPwtpY,266.0
1Fs8noHMePI,1054.0
wY8XcmrIujE,360.0
OKtoLnJ8_sE,44.0
746KCtyLjNA,224.0
NPR2D9Xb79U,2271.0
7Jd8dPeVCdg,627.0
V620B11G0Xg,514.0
18eThSopzjU,642.0
ndMTUUZJxr4,36.0
cjkSP1El6rk,283.0
luEI8otaFFs,214.0
-I0F_7pKsVo,55.0
HlWhGGoplEU,41.0
UEpI0PGqQ0o,1573.0
KSpMqA0wzw4,266.0
R5LlFQ2uwmI,1181.0
uNu-pCft2J4,2202.0
ai2OGLKBGnE,1543.0
MJfbYrU-rYQ,37.0
TIHFcqKhrrY,88.0
ha3QcOXcUyY,186.0
pE3Ufwv-sTI,9069.0
ui3ApOB2jfI,2289.0
hItYnspvEac,193.0
G9RpS4iM6zY,3001.0
kf0NHVG0w9Q,1338.0
orSjxTWbR8Q,732.0
XmGDe_oYPiE,45.0
DCIb6ICBIqY,360.0
oiu0OOo63jg,361.0
LAYR1dFGKqU,778.0
BFHhGYOiqRA,37.0
RiNp89JrbZU,41.0
2mWOAuqoORE,986.0
jajgawx08Ck,97.0
WoC0vW41_HQ,1274.0
vU_jPBntKJo,190.0
RZgRasOGDYI,770.0
0uY5xFpODFM,50.0
xgmIYZ4qJKo,685.0
JgiOf78V8NM,625.0
exULqeGPO2s,1284.0
zBlklssMFEo,178.0
J1dADWmcHQA,1360.0
IZw9VIOhWuU,31.0
u_XxOZ4uSUk,2469.0
z0fEYBrrYnU,50.0
_fGOnX0C5NQ,626.0
SGLhNaNqRgg,1180.0
PBu8l32bA0w,604.0
zTIiuP7K7HY,1216.0
cODyCF9f0w8,97.0
XepEZEtRIO4,672.0
0rTU3IlBlY4,786.0
SLes5zBOTuY,1286.0
uBmUZejmkYA,1039.0
qr-wCoQyqBs,1218.0
LbsoESH6evk,628.0
7ikGW57lg0A,61.0
I1OuXeM8j3o,1470.0
FV4JjkGQX2Y,3266.0
5n2HkzgAQTY,2095.0
Ce73AS6la5c,929.0
JwmZDenm1Qc,232.0
YDmxNgXvSW8,2275.0
ccnT2bRgmTU,60.0
Up-w4m1_TRc,1408.0
8P2e-33IYTY,725.0
cONxGSMmx4s,555.0
erGBtpMPi4Q,221.0
3YQ8LLuc09M,1213.0
K12Gn_v6De0,106.0
UugZI_MeQu8,248.0
ZS2yygYLIbo,318.0
x_Np3G9wP10,36.0
cRvb7qqxYro,21.0
B3Wz5VLkmcU,36.0
OMt4W0BfJsQ,52.0
T7UvQvKiCUU,1272.0
dBzd_H1Lbg0,726.0
fR9EmQgfoac,304.0
64Sja9RGl_0,315.0
7UZk0LpYtIM,211.0
L1hcqDLQ0ZE,1259.0
EW4TBWHPSDw,89.0
DZpmO6T7Org,1252.0
1Z25S0gVQfw,1235.0
1X2uBZ-VXWo,636.0
XsRZP07MjXk,1238.0
QtqNSM0o7ao,1226.0
mrnskmXP5Nc,2355.0
pQogb7W-Ufo,60.0
YPUGBZBqRZY,641.0
HtWifiPEDfs,813.0
rcbdA5nuUZE,1181.0
57RnmQ1vmdY,22.0
x5TmM7S-6Co,682.0
tME9LY-Nlr4,907.0
qN3wfuPYTI4,169.0
8KxhPvDw97U,2469.0
aGM2PuhkIsU,129.0
JuqWxu6mFT8,491.0
qre18hH1Yr4,999.0
NGxH0G1ov34,2238.0
No2yo_tEfwk,341.0
0w5scVLjL4w,466.0
JMdx0nZrElk,2882.0
pm0kNlFnclc,584.0
urMgj4y90iM,2054.0
aUtMjQSwwS8,961.0
iQkurpeHn7U,1097.0
0yaykNQ8cjI,646.0
i4lIhXjLdV0,219.0
O1D264WUXJc,191.0
2n-Gh61PDv8,483.0
UWssge9xco4,61.0
Q81W3VrCAY4,1690.0
PXV2vWvfbb0,46.0
v6F_J3e0h6A,692.0
4wAFOXMjTRs,109.0
4WXfBJ54X3o,611.0
nZROtY6OvDg,595.0
m6-rsxORXtg,252.0
4DfVxVeqk2o,222.0
ZIhDLTCo5HA,107.0
eyLKI_mQbVU,285.0
1jLxiw7wVa0,50.0
HT5bWDqzvxs,805.0
20fCObMQdJ0,429.0
BA0qTZs853E,1239.0
04uWEdFlqLs,132.0
kNQGAsYxWDk,106.0
-yMV2FQ6Yz0,716.0
T-WZVRMpW94,761.0
S02V-pOk7JQ,1413.0
lP8qZvu2wTM,917.0
KsvcatgJ9ZA,261.0
CMRQRlEHwBw,1499.0
9ql8ZJEFrmc,640.0
q8PtSQrhopM,475.0
ehqC2Igixv0,966.0
Sun8iHHSRvc,223.0
y4CKxfGsys4,1321.0
WRiH1YmaBO0,812.0
-lvzzJudO_s,1159.0
Yg8vspJLhok,1165.0
f_QSu1lnJoU,33.0
qntpIu5nb0o,637.0
CSu93vDJtDs,944.0
qAw0yKHeKd8,830.0
WizL5cRnHWk,1286.0
EttqcLYgs3s,16.0
uc-17mY-J8w,298.0
8fj9mMJDmJc,696.0
Tl_9mX8Syfc,575.0
BHcmmWj6Idg,1190.0
c0JWU-qubQE,3242.0
A02eBMAPh34,170.0
uGzrq_-lcT8,176.0
BOzuYiL4Qb4,2180.0
QKsjcae4IWg,106.0
url8muNeN-4,1006.0
VF6Fmd4h008,1288.0
n4Vgp22wMbs,25.0
XCSkbeLdw6w,1111.0
1yraW3e8gRk,91.0
KyH6L94pK2o,756.0
LoiKA6t78xs,2977.0
P22FCRpOCI0,717.0
BvULuICH8ks,706.0
qej_cZp1W8o,805.0
Dbo1B9-0Q3Q,199.0
kLjjRNrOkJY,210.0
ZvOC5y3Q5RE,1224.0
5g5D3MZOPzk,696.0
7o83FGFyEns,41.0
d4xQoIdKq28,193.0
KG7uwsl-n9I,36.0
j6jRrE_2cCA,710.0
L_nqw2vw64k,33.0
RKZA6xFGG2Y,3464.0
DmkILO8-Uas,1173.0
SrrCc5JdUHg,2393.0
2yLBZ2xheJ8,623.0
MjqhiGXyk14,1177.0
AY5KsRMI9V0,1178.0
DmV9iJxNT9A,993.0
Mbaty1Suffs,682.0
dFIRGG2kgIE,2273.0
9rx1hkYz100,197.0
rR6Z06aAcWg,283.0
yAeZD95rjxQ,99.0
4vp5vDalW8c,254.0
jOP3Wi5SUok,632.0
6wPcjjdHFiQ,712.0
UrbLvp6ow_M,2475.0
zh_4PCTjnsk,996.0
ZOrD5L1CAg4,1778.0
zHU4Qr0hSwc,258.0
WHZxSJIl1_A,1555.0
D75kpeDB-2k,92.0
gqj9-wutJz4,206.0
aLwMOWGO51Y,2218.0
SRqZsOjvnqg,1073.0
unQlCp-lL6I,302.0
z81aFoHzZb4,665.0
mBXBOLG06Wc,210.0
K3O3AUxk18k,55.0
2wdFf4yCFwQ,38.0
3VMNiGe9cXQ,39.0
hQAsRezxD54,718.0
VxhQdcOIIT0,1238.0
GKYygFO43MQ,1684.0
OJSQD2vc0po,1224.0
eg69PhAwDCE,29.0
_dkv9K8miww,3132.0
3o8tqS8RhVA,664.0
y7l4qv3RECg,1200.0
EJOPPOh6KRI,645.0
AfNLxM5A9YA,2277.0
IuIoyKk_RNs,2176.0
lz-k4GlivIs,1235.0
q-uvgUgNlu0,712.0
tGGM21IfhAE,145.0
yeWWTcgRMko,19.0
FsGKxmQJaCs,641.0
3L2Bujb7vhs,1522.0
lFk5M9ziROk,645.0
CCBmyG0-NCw,1080.0
YbslRVkTFPU,3461.0
KAQUfCZJXuk,192.0
vjaNlRRstcQ,1012.0
AHKs2Qdtcow,336.0
6los-5fi0mU,1488.0
pzoZ-JyOrpE,1247.0
wEIn5SYZLWM,33.0
3xMo6EcnVLw,1854.0
PVfkEl2aTy8,2230.0
anGR_MMrFs8,549.0
nPSNOBitDHY,1290.0
-rfctr1vrU4,107.0
c8vNmZFJ6_Y,1270.0
ljmQauu7xdE,1164.0
E3R-yVGfCio,1193.0
cQKbDMwOxRY,116.0
sXoCRkfVRXA,205.0
BQTJdCA7p0c,1191.0
HcwNalARwi8,2355.0
cJC5g4LQeEc,18.0
RAu5HSOGvSw,147.0
nM-LDX1RoAc,1937.0
wvZq1e4dM04,58.0
xpwyACkIk6A,167.0
_mLFIcYHynM,687.0
6F8rGQWID_s,2335.0
D7UMDgrCKWU,632.0
odvPdXyxmu0,1297.0
ZL_t8MfEBqE,336.0
wDOvlUC3i-g,2281.0
4KHsiBHyK6o,254.0
Ces5gvZx-48,1758.0
hMBI1yZ6Yj8,42.0
U8b_H6PGgMs,716.0
AkQ9vOYHo4k,124.0
J2fYCbyP7L8,508.0
_Qvg4jsp0Qw,54.0
CUsXipPZjGg,1181.0
ge4GRsut_k8,1112.0
PntTtVZ23u4,203.0
C4rAHpv5kIE,54.0
YJloZZUrBLQ,715.0
YDDw5iuuGeI,73.0
63e8jeWvz50,507.0
M0eSuGJ6CkY,1247.0
ppS3Mcnw7E0,761.0
J3l5PqvyJDI,486.0
MMiGVn4VYME,805.0
oe9wx1FKSL8,108.0
fs33sDoI37s,163.0
n80s5UE9Je4,999.0
4LleeGNOtZE,31.0
uSk58CMKuPI,1198.0
1z9b8So9FcM,744.0
8lZ0MHFhL6k,41.0
08bYTygR9so,21.0
Ds3CRtpk3Bg,676.0
42E3i0pqhHw,331.0
kRrc1oKI_N4,21.0
bdrd-y14fHI,2198.0
A278PI2-t-0,123.0
eQ5XrzJc36w,190.0
Eqs-fiOH83E,15.0
zgXjM4-Nsl4,31.0
BzfTWTnTrTM,652.0
RoBavDxV-Y8,288.0
fzmTKDqrqNM,245.0
fX5gqEsYsrg,1170.0
JvxCkfJA358,1155.0
FqpiWRp4gCI,708.0
jY-E2AaIQoU,563.0
v9_s545wcA8,606.0
PgjxsDXoZ_w,199.0
Jo9iTnvkiy8,2320.0
V5cV30yFXLA,220.0
FOEtbqbwS50,147.0
uzUPzA0ew3k,101.0
-bz2tj_ZV3E,826.0
W1jTjiVD2Kk,913.0
dVxf2ctodyQ,194.0
V43bvEdq150,67.0
PVEmIivlRlI,1387.0
lSOGNvvYl3U,137.0
O9F4PgdMuLs,602.0
K4-uhNEeBkM,38.0
1d1rBUhXtkE,177.0
J75JQVNcoeA,134.0
rIvnoryqXGY,157.0
uAt84MuVBtg,138.0
gJe47-XqwAk,748.0
IrrLp8Ys11k,645.0
jhJTKcd-Lzg,1242.0
cBp8WhjDihQ,1363.0
muSLjCk6oCU,2103.0
3oEDWBMbcOc,482.0
oc1tH6rm7mY,166.0
J0UhX8gCFo8,226.0
6Z7tW64jpTM,218.0
aQ78U8iXukk,248.0
iRgglATvzlU,858.0
sMuos4tFYgY,169.0
WiGNhPSV3CU,2004.0
azU_QeclB54,1423.0
GGgTo9yXPYM,3380.0
YDyHS9J33LQ,207.0
u1DS8umQvW4,1347.0
fWRfdxpFzTA,447.0
IGebVMI_Dr4,144.0
HjMgNpfUjyQ,780.0
7Lk96wyAUaY,281.0
1Z8q9i28FKg,40.0
7c7v6pBmTAE,156.0
d_Kb_pGjbw8,123.0
RmMFhBZ4cDA,1264.0
Z3K9MWo9qa8,1219.0
sR_ivgJKdZk,188.0
elgFhvE5pQM,692.0
lmRb_qk3_vs,382.0
7NK_JOkuSVY,199.0
DnyVpIljowA,197.0
j9cep_SGeBw,1150.0
5paQUeI6J5g,1367.0
0hkpzkYgxnU,733.0
HZsRjrYW-lk,183.0
eJXuGjGIkKw,1165.0
jfu7-eWhlBA,769.0
hejwGz0je6A,645.0
TPctXPZoT-k,638.0
aL7YZTrAA24,2375.0
3nbTpHscFiY,183.0
tyBJioe8gOs,102.0
zG0AXQeNXXg,39.0
Ks8tV-7yrkc,34.0
nTXwMHlAOIM,592.0
0ENgQ3Ml7Gk,1216.0
dmXAXC6aUdk,29.0
wIRpBRInv8c,564.0
-L32NE-9ezQ,666.0
HgKQoB1TOH0,1262.0
I3eTGQhoFwc,547.0
n71B3jJIW5Y,519.0
LfBUpPFjTCU,38.0
ceEZhOOsxdI,1675.0
_WYHcZG9P5w,1161.0
ISzDhofD9tw,1393.0
73Rh8zTpcVg,1355.0
JD62RpOdw5w,922.0
-hLrZKLYJpY,639.0
bluXuQHvW84,634.0
zYpZ9b3e57k,305.0
1Dhug9HwBaI,271.0
T0fPafKhfxo,643.0
IVKQEnzqd5Q,955.0
Q4s1nWsIVt0,631.0
Cw2u_dC9Soc,1174.0
pSK7bnvSNv0,750.0
S_EmMd-eH1g,911.0
AjuWYPXEFpQ,338.0
Jc8Nh1KDNH8,811.0
uG0HwjuTM_w,779.0
_6Sli_V1XJ0,204.0
sXhsOdOdMOw,63.0
47QjmY42kCc,2395.0
djCiiIqQrkw,207.0
v6nRt2uWzJE,63.0
lzEop75AeOk,236.0
zjHguYm17lg,252.0
mAz3mzFybwY,1177.0
YCmDB-pyG9A,259.0
67glWzLrcSI,821.0
5PPijhzZfTw,1899.0
RDbH9XhnmIg,138.0
glQj3wQv85U,1320.0
ef88EbDqjyY,189.0
OsdQExBRPqA,2486.0
eI1SBbNugfc,445.0
MJ7720O0s9M,645.0
gUZ0dpv3j94,3005.0
C8EAt7nxT9A,1107.0
rurx-XDOGTU,83.0
7kevjMfVf88,49.0
EZn6Kyawahs,555.0
2jPc392W7xs,658.0
X-5vgEYoue4,444.0
TKJneo9BoW4,1291.0
WJKluiMOs8Y,192.0
JChWqe0CzaA,144.0
9A7bw1c1RMg,2227.0
bPuTqvVuy-E,31.0
LKns3ah51WM,732.0
-a1UHzdFexE,1379.0
MvCWFLpuOjI,117.0
6N4OtaZwq1c,637.0
q0nziPfgduk,660.0
C6jmJ8X03rk,1446.0
_M2jwya5t4M,914.0
B1YoV3JeByE,1417.0
giuZG6Y42-U,928.0
cIyJ5na534Q,550.0
fxYvBF-ZAX0,2406.0
Mp0MGpmD4mo,204.0
3cZ18DAEDBk,36.0
vwEtCzR4m50,618.0
RYpgnhgo8HE,1351.0
8uoLM6dpydQ,590.0
Y8Be_kr2yLo,197.0
IplNlG0iw7E,55.0
jvwrWl7kFao,528.0
HVgUq9ATb1g,645.0
cAhAJrorwq4,585.0
p9PG1Lub2Jk,3406.0
RJtTVXtsIVU,2367.0
M0zdJOM_5Vg,50.0
ZNGgWHyypqk,1223.0
5QTeYEo-dsQ,634.0
HWGioxS4BF8,1525.0
ryQQals4Vio,588.0
odjbz0vrb2k,131.0
PAJY1rrFC-s,2283.0
T1IgeNfP_aM,575.0
Tyjq2Q3SPgs,41.0
Y__l1NZiDA0,1008.0
eqF2fn-0TVU,100.0
ex0URSECib8,2505.0
QqDQsAvi4rU,768.0
6u9Jcj7ajuk,2248.0
FN9aqMPiyLQ,157.0
8by17VwOj1c,1486.0
qIwj18nbohY,99.0
fZz-AV0QrHU,941.0
XO9Jp1WCx0I,1169.0
3_AF-kI1lIM,785.0
IYx2il03A90,420.0
N0I0M_pxjw8,1056.0
ZYcGFKQq0BE,1380.0
exWra1jnDDI,750.0
5rRD8JBs6Qg,984.0
ujjiy1_34Ro,714.0
OyNHrlItDcI,841.0
z96u8roqfkQ,1176.0
6K59aO6Xz2g,511.0
RvC-1wxAqUk,1015.0
-LNOUupkroc,601.0
FbYvB4izjvE,144.0
Plf0mrE0OCM,35.0
uLR0b4uibQc,127.0
rbuAL7bSY-c,641.0
fYhRCUkJAoY,1229.0
qKYY8nk2Zrs,30.0
LjGzTSodJdE,2121.0
MIsav10zTo0,292.0
8DihaRNcND8,1394.0
1O5vEjakEDs,191.0
WOoa1pwuvkY,66.0
YBttM8pTx8Q,800.0
okHXOIGWUCY,2453.0
bjDO6dXRbBY,757.0
uQklF1L8Gk0,523.0
S6rLY-tdXAs,158.0
g8iX0OkHFds,236.0
Nk92bhDRUXk,2266.0
wla-AfJ_NT4,436.0
_QcYRTPexTU,2360.0
Guq9Vl8dK30,174.0
GCuSYtBD5Hc,227.0
9wzuWvg0x3k,526.0
uD3_a2MrMPE,541.0
7OO5uGvNZpM,157.0
StNb3Jbwm6o,278.0
h63JFcKwwyo,972.0
UTU6BM75Gaw,770.0
7g-frbBA1KI,108.0
phZhSsP7nSM,35.0
BvGLLZIh9_M,547.0
GaJjbkRwyA4,2005.0
Eq2Q1j7Adh4,36.0
CPcKYJIVD4o,1226.0
D4PHKzuIK-0,1221.0
q_dtDGuiKLY,876.0
SS8jtzbvn7M,33.0
HpE17ioMDzc,1408.0
mqbEO7t1bxA,638.0
TfiL2-UkYQQ,527.0
9c3cRJXUyVM,1354.0
JJ-oTJC-jIc,641.0
JM6xYbJ6eFo,503.0
AIsfEgaz__c,720.0
I784Owe4j7k,1339.0
S5mDOXgy5xE,711.0
jbwNLNkwiUA,160.0
zQGXJKb65dQ,483.0
yVTyOPx4Ego,531.0
bCkrsRHL4eU,1272.0
d2PXZl5G-Ug,1201.0
qXLPuiJ1gwY,507.0
zOsn8BURGB8,1221.0
Ac8o8l3_Hgc,2352.0
FpkRYZFE9gY,64.0
PEtOqRuwzwE,391.0
RrFAb3DSLZI,247.0
smDKM6mVwQU,1223.0
ZPDw4ED7yS0,787.0
uJtoY919sjU,237.0
QFFbyoIVisw,1185.0
awtTmjjH-C0,524.0
2FhsS_rXyYg,635.0
_mQvijXSz6s,1159.0
FO6aMc8Itec,317.0
oVQcJf9nHcg,937.0
NoRK0X7T3xQ,775.0
osnJ8vJ4xfc,302.0
jMBEbuMvWGQ,1168.0
y6l3FSt0DFs,122.0
PI-7Mlpuagk,244.0
tiPT7OEN6Xg,328.0
-ZMIxKNHpsc,513.0
076s4S5O-HY,1236.0
K0ZyfSNYiQ0,2595.0
-c5KPJmPuR0,1265.0
Xnmm8enPvyc,528.0
WK0qmp_3hsw,373.0
PO8Wsj3DpVI,1222.0
za0W6IIMnG4,3427.0
2MZ2xZCX1BY,630.0
su7yGgNccqs,755.0
7AVQys5qgL0,34.0
08Gn4CdjGTE,304.0
oy9M2z6FMZA,1020.0
f3_WXFxw_IE,265.0
pZwdYWH5wOs,1878.0
byUbhCt952U,392.0
N2c3RV5ESK8,555.0
iBI82oMfb_0,1188.0
9FIKwTeXMuU,641.0
6xmDi-cmVpk,108.0
N4MZQUr4HkI,685.0
lyVep5VWT6k,2198.0
6eWJdhEuKcU,646.0
SQrDc1WhXAQ,603.0
Bz_qSflOpJo,244.0
T2rwcH1uBuE,159.0
vaV9z-WOTas,231.0
Zp4S0FcayHQ,615.0
sal7OpA05iY,2280.0
jhhug0GAPP4,2573.0
zCotQyRtz94,20.0
JQAt76Mwz_E,889.0
wfKkbUnbVtU,744.0
HCS71yTNDMo,287.0
d_LiHfY4ZEQ,2486.0
cjdHpmX227I,1279.0
arP_nbX2bv8,376.0
sZl9ca4Snhk,888.0
1x1fR_iuigg,3221.0
ZuOBVs11oW8,1270.0
E111iUf1Z3o,1022.0
brpwqrzgt-s,49.0
VdZw6wxfAiM,446.0
JhpV6tHizA8,218.0
DMh5DW2Luug,378.0
-sWOrDJ2Gss,1233.0
ucLoM4upXgk,995.0
SKKESfIEtZ0,1233.0
b7EEH-sR6RU,933.0
fCiO5aXLtPc,129.0
hJmz0kC6InI,648.0
P-oXVrp6q3c,504.0
nyhRMh_Rp6M,663.0
UqSYoHQL2Jc,3421.0
umfDYOtt_eE,223.0
8xkIUHZW5Ag,2760.0
QdI4DiK2B08,616.0
DsrjV3Oi6bA,1545.0
1cPuL7azKF0,1550.0
dSOxWlxPbPA,3538.0
ei7QS7Q-4u4,1771.0
8EXjq5TxyDU,202.0
TPghsRsQBlo,780.0
qsJAwdbjnWQ,35.0
IAOpWOvshB8,506.0
U_cHSIUMFr0,41.0
mO-pZEXh61A,35.0
O9_vMXPCoi4,206.0
YebIbx0Jm0I,572.0
QStGlQmJGRI,596.0
Asz4AE90QME,1213.0
-SqBPExpPC8,822.0
HHR3lxD9WoQ,1123.0
JT8ipy9EfRY,1222.0
EtDsaYxmj8o,962.0
4Z820ZMIE4o,649.0
DHu5Vi2D7oo,2950.0
61H7n_0cE7U,562.0
Hxs7yLy1Q6A,631.0
Mzy8BYmYZaA,1230.0
hmckH7beqGE,2240.0
3lTnsMJ4nqs,1192.0
AsbbQNF1xzk,914.0
_-gbZdykEMI,566.0
OvSDfLt03UQ,415.0
8daMzIdHqYY,1190.0
axslR7_xN5I,640.0
X_oQlinXafo,2387.0
AB3VQltcqzc,1671.0
FmrcoLA5400,2376.0
tnPVAu3EdIg,63.0
DQsft0xwXaU,2382.0
